date,hls_date,gcc_mean,evi,source_file
9/13/2023,9/13/2023,0.36231,0.319225937,NEON.D06.KONA.DP1.00033_2023
10/11/2021,10/11/2021,0.3484,0.319193751,arsope3ltar_2021
10/1/2023,10/1/2023,0.35744,0.319155812,mandani2_2023
6/25/2023,6/25/2023,0.38219,0.319059491,bouldincorn_2023
10/1/2022,10/1/2022,0.29696,0.318903953,arscolesnorth_2022
6/9/2023,6/9/2023,0.34832,0.318886578,arscolesnorth_2023
6/1/2022,6/1/2022,0.38483,0.318673223,ecb4_2022
5/31/2023,5/31/2023,0.34259,0.318664253,arsope3ltar_2023
9/9/2023,9/9/2023,0.36541,0.318578333,arkansascornsoy_2023
9/18/2021,9/18/2021,0.31503,0.318576992,arsltarmdcr_2021
9/11/2023,9/11/2023,0.32748,0.31851697,arsmorris3_2023
6/11/2023,6/11/2023,0.41236,0.31851238,mead3_2023
8/29/2022,8/29/2022,0.35878,0.318471044,NEON.D06.KONA.DP1.00033_2022
9/7/2021,9/7/2021,0.31242,0.318413377,bouldincorn_2021
7/6/2023,7/6/2023,0.43313,0.318290353,ecb1_2023
6/14/2022,6/14/2022,0.43454,0.317975461,mandani2_2022
9/27/2023,9/27/2023,0.32335,0.317877412,ecb1_2023
11/11/2023,11/11/2023,0.33944,0.317860544,arsope3ltar_2023
6/10/2022,6/10/2022,0.34582,0.317825735,ecb1_2022
10/1/2022,10/1/2022,0.34163,0.317807108,ecb2_2022
9/18/2023,9/18/2023,0.35242,0.317770749,mead1_2023
6/13/2022,6/13/2022,0.38924,0.317578882,NEON.D06.KONA.DP1.00033_2022
6/18/2021,6/18/2021,0.3589,0.317514062,arsltarucbec1_2021
7/4/2022,7/4/2022,0.40626,0.31741488,mead3_2022
4/6/2022,4/6/2022,0.31806,0.317365557,arsmorris3_2022
7/6/2023,7/6/2023,0.3691,0.317274272,arsope3ltar_2023
10/30/2021,10/30/2021,0.37213,0.317099869,arsltarucbec1_2021
6/8/2023,6/8/2023,0.37376,0.316906512,arsltarmdcr_2023
9/12/2022,9/12/2022,0.30381,0.316801667,bouldincorn_2022
8/4/2022,8/4/2022,0.38968,0.316700011,mandani2_2022
6/26/2022,6/26/2022,0.33032,0.316687882,arsltarmdcr_2022
7/12/2022,7/12/2022,0.34532,0.316669255,arscolesnorth_2022
6/5/2022,6/5/2022,0.34815,0.316648096,goodwater_2022
6/8/2021,6/8/2021,0.37059,0.316174358,arsltarmdcr_2021
5/28/2023,5/28/2023,0.40016,0.315792918,goodwaterbau_2023
7/7/2023,7/7/2023,0.41972,0.315761983,arsmorris3_2023
6/30/2022,6/30/2022,0.40004,0.315717012,arsmorris3_2022
6/12/2023,6/12/2023,0.42593,0.315618694,arkansascornsoy_2023
5/22/2022,5/22/2022,0.3661,0.315611213,arsope3ltar_2022
6/12/2021,6/12/2021,0.41131,0.315580606,mead1_2021
9/14/2021,9/14/2021,0.35221,0.315560639,arsbrooks10_2021
4/5/2023,4/5/2023,0.32857,0.315555334,arsmorris1_2023
4/29/2023,4/29/2023,0.42865,0.315206021,ecb4_2023
9/5/2021,9/5/2021,0.41529,0.315172732,mandani2_2021
6/29/2023,6/29/2023,0.41543,0.315152794,mandani2_2023
6/1/2023,6/1/2023,0.34291,0.31508553,arsope3ltar_2023
4/28/2023,4/28/2023,0.44275,0.314969629,ecb4_2023
4/30/2023,4/30/2023,0.43905,0.314877629,ecb4_2023
7/9/2023,7/9/2023,0.38976,0.314839035,ecb4_2023
10/7/2022,10/7/2022,0.32407,0.314772248,ecb4_2022
10/3/2022,10/3/2022,0.34099,0.314685017,mead1_2022
4/27/2023,4/27/2023,0.42356,0.314640403,ecb4_2023
9/10/2023,9/10/2023,0.36426,0.314515173,arkansascornsoy_2023
10/27/2023,10/27/2023,0.32448,0.314376593,arsope3ltar_2023
11/26/2023,11/26/2023,0.38359,0.314332098,ecb4_2023
7/5/2021,7/5/2021,0.35889,0.314175993,arsmorris1_2021
5/1/2023,5/1/2023,0.43772,0.314163566,ecb4_2023
10/7/2022,10/7/2022,0.32151,0.314066291,goodwaterbau_2022
10/2/2023,10/2/2023,0.31919,0.313932359,goodwater_2023
4/26/2023,4/26/2023,0.41429,0.313927978,ecb4_2023
7/21/2021,7/21/2021,0.43575,0.313916504,mandani2_2021
6/21/2021,6/21/2021,0.38644,0.313726902,arsmorris3_2021
9/21/2021,9/21/2021,0.37698,0.313707292,mead3_2021
5/6/2021,5/6/2021,0.35768,0.313426584,arsope3ltar_2021
7/5/2023,7/5/2023,0.36446,0.313358396,arsope3ltar_2023
6/21/2022,6/21/2022,0.36167,0.313077837,arsope3ltar_2022
5/2/2023,5/2/2023,0.44135,0.313060015,ecb4_2023
7/15/2023,7/15/2023,0.37758,0.313021719,goodwater_2023
5/10/2022,5/10/2022,0.38489,0.312963516,goodwaterbau_2022
9/23/2023,9/23/2023,0.32549,0.312946975,arscolesnorth_2023
4/25/2023,4/25/2023,0.43104,0.312865525,ecb4_2023
8/20/2022,8/20/2022,0.35207,0.312813967,arkansascornsoy_2022
6/7/2023,6/7/2023,0.37172,0.311813176,mead2_2023
7/5/2021,7/5/2021,0.39456,0.311696142,goodwaterbau_2021
9/17/2022,9/17/2022,0.37549,0.311694443,mead3_2022
6/2/2023,6/2/2023,0.34478,0.311661005,arsope3ltar_2023
9/8/2023,9/8/2023,0.37304,0.31160605,mead3_2023
6/7/2023,6/7/2023,0.36671,0.311576277,arsltarmdcr_2023
5/3/2023,5/3/2023,0.43397,0.311564177,ecb4_2023
6/22/2022,6/22/2022,0.43548,0.311485171,goodwater_2022
6/2/2022,6/2/2022,0.38051,0.311470747,ecb4_2022
9/14/2023,9/14/2023,0.34392,0.311434805,goodwaterbau_2023
4/24/2023,4/24/2023,0.42656,0.311422139,ecb4_2023
7/2/2023,7/2/2023,0.38327,0.311383098,NEON.D06.KONA.DP1.00033_2023
9/22/2023,9/22/2023,0.33793,0.311262131,arsbrooks10_2023
6/6/2021,6/6/2021,0.39318,0.311189592,bouldincorn_2021
6/18/2022,6/18/2022,0.36005,0.311136812,ecb2_2022
6/25/2022,6/25/2022,0.40763,0.311013818,mead1_2022
6/24/2021,6/24/2021,0.38008,0.310972393,arsope3ltar_2021
9/21/2023,9/21/2023,0.34134,0.310921609,mead2_2023
11/10/2023,11/10/2023,0.34386,0.310770452,arsope3ltar_2023
9/16/2023,9/16/2023,0.32483,0.310735434,bouldincorn_2023
9/11/2023,9/11/2023,0.36334,0.310645163,arkansascornsoy_2023
6/11/2021,6/11/2021,0.40187,0.310575098,arsbrooks10_2021
4/9/2023,4/9/2023,0.31774,0.310519516,arsmorris3_2023
9/16/2023,9/16/2023,0.31147,0.310383141,arsltarmdcr_2023
10/19/2023,10/19/2023,0.33137,0.310368896,arsltarucbec1_2023
6/6/2023,6/6/2023,0.33682,0.310358673,arsltarucbec1_2023
10/4/2022,10/4/2022,0.32228,0.310187697,arsmorris3_2022
9/13/2023,9/13/2023,0.34082,0.310098708,arsmorris1_2023
5/23/2022,5/23/2022,0.36548,0.309871912,arsope3ltar_2022
8/30/2022,8/30/2022,0.35187,0.309751928,NEON.D06.KONA.DP1.00033_2022
7/4/2023,7/4/2023,0.36181,0.309713393,arsope3ltar_2023
9/17/2021,9/17/2021,0.33333,0.309636354,goodwaterbau_2021
6/29/2022,6/29/2022,0.37081,0.309465528,goodwaterbau_2022
10/12/2021,10/12/2021,0.34612,0.309404761,arsope3ltar_2021
7/22/2022,7/22/2022,0.35086,0.309350789,arsmorris1_2022
9/24/2021,9/24/2021,0.31874,0.309334129,arscolesnorth_2021
9/8/2021,9/8/2021,0.31027,0.309316397,bouldincorn_2021
10/2/2023,10/2/2023,0.37028,0.309250265,mandani2_2023
10/10/2022,10/10/2022,0.32204,0.309006363,arsmorris1_2022
6/25/2022,6/25/2022,0.32928,0.30888781,arsltarmdcr_2022
4/23/2023,4/23/2023,0.42678,0.308862478,ecb4_2023
5/4/2023,5/4/2023,0.43564,0.308845371,ecb4_2023
9/20/2021,9/20/2021,0.35992,0.308792323,mead1_2021
6/12/2022,6/12/2022,0.39209,0.308782518,NEON.D06.KONA.DP1.00033_2022
11/25/2023,11/25/2023,0.37486,0.308637828,ecb4_2023
9/6/2021,9/6/2021,0.42297,0.308609009,mandani2_2021
10/2/2022,10/2/2022,0.32611,0.308512688,arsbrooks10_2022
6/12/2021,6/12/2021,0.40076,0.308463037,mead3_2021
6/9/2022,6/9/2022,0.34543,0.308430791,ecb1_2022
9/19/2021,9/19/2021,0.31416,0.308419347,arsltarmdcr_2021
6/3/2023,6/3/2023,0.34609,0.308375776,arsope3ltar_2023
7/5/2022,7/5/2022,0.3773,0.308308899,arsbrooks10_2022
7/3/2022,7/3/2022,0.40111,0.308065534,mead3_2022
10/2/2022,10/2/2022,0.33272,0.307966411,arsope3ltar_2022
10/1/2022,10/1/2022,0.3248,0.307798415,goodwater_2022
10/17/2022,10/17/2022,0.33455,0.307523787,arsltarucbec1_2022
9/24/2021,9/24/2021,0.31575,0.307352901,arsmorris1_2021
6/28/2023,6/28/2023,0.41894,0.307165325,mandani2_2023
10/2/2022,10/2/2022,0.29397,0.307147741,arscolesnorth_2022
10/28/2023,10/28/2023,0.32256,0.307014823,arsope3ltar_2023
6/17/2021,6/17/2021,0.35435,0.3069188,arscolesnorth_2021
6/17/2022,6/17/2022,0.38599,0.306901515,arsltarucbec1_2022
9/14/2023,9/14/2023,0.358,0.306857973,NEON.D06.KONA.DP1.00033_2023
6/17/2023,6/17/2023,0.37081,0.306830645,arsmorris1_2023
5/5/2023,5/5/2023,0.42621,0.306816071,ecb4_2023
4/22/2023,4/22/2023,0.43257,0.306773305,ecb4_2023
7/20/2021,7/20/2021,0.43089,0.306756198,mandani2_2021
6/11/2023,6/11/2023,0.43604,0.306734502,arkansascornsoy_2023
7/3/2023,7/3/2023,0.3595,0.306700289,arsope3ltar_2023
6/10/2023,6/10/2023,0.4054,0.306699455,mead3_2023
7/6/2023,7/6/2023,0.4187,0.306687415,arsmorris3_2023
7/11/2022,7/11/2022,0.34953,0.306686461,arscolesnorth_2022
6/6/2023,6/6/2023,0.36478,0.30665189,arsltarmdcr_2023
9/12/2023,9/12/2023,0.3651,0.306444705,arkansascornsoy_2023
6/6/2022,6/6/2022,0.34883,0.306439966,goodwater_2022
10/5/2022,10/5/2022,0.33301,0.306232184,ecb1_2022
5/11/2022,5/11/2022,0.37757,0.306191236,goodwaterbau_2022
6/17/2021,6/17/2021,0.35303,0.305800259,arsltarucbec1_2021
10/7/2022,10/7/2022,0.29593,0.305449814,arsltarmdcr_2022
6/4/2023,6/4/2023,0.34591,0.305216372,arsope3ltar_2023
5/27/2023,5/27/2023,0.39729,0.305116326,goodwaterbau_2023
6/8/2023,6/8/2023,0.38462,0.304801166,arsbrooks10_2023
4/7/2022,4/7/2022,0.31984,0.304649174,arsmorris3_2022
6/3/2022,6/3/2022,0.37394,0.304580867,ecb4_2022
9/19/2023,9/19/2023,0.35252,0.304563671,mead1_2023
11/24/2023,11/24/2023,0.37636,0.304506749,ecb4_2023
4/21/2023,4/21/2023,0.438,0.304486662,ecb4_2023
7/4/2021,7/4/2021,0.35245,0.304483414,arsmorris1_2021
11/9/2023,11/9/2023,0.3386,0.304442823,arsope3ltar_2023
5/6/2023,5/6/2023,0.43748,0.3044357,ecb4_2023
8/5/2022,8/5/2022,0.38661,0.304379821,mandani2_2022
5/24/2022,5/24/2022,0.37096,0.304118484,arsope3ltar_2022
9/22/2021,9/22/2021,0.37243,0.304041147,mead3_2021
10/2/2022,10/2/2022,0.33832,0.304001391,ecb2_2022
5/23/2022,5/23/2022,0.43773,0.303948462,arkansascornsoy_2022
7/2/2023,7/2/2023,0.35715,0.303776205,arsope3ltar_2023
7/12/2022,7/12/2022,0.35697,0.303746194,ecb4_2022
9/23/2023,9/23/2023,0.31361,0.303540766,ecb2_2023
6/7/2021,6/7/2021,0.36025,0.303492367,arsltarmdcr_2021
7/8/2023,7/8/2023,0.38466,0.303340882,ecb4_2023
6/20/2022,6/20/2022,0.35241,0.30319649,arsope3ltar_2022
6/24/2023,6/24/2023,0.38233,0.303052664,bouldincorn_2023
6/13/2022,6/13/2022,0.43346,0.302910566,mandani2_2022
9/13/2022,9/13/2022,0.30176,0.302892596,bouldincorn_2022
9/13/2023,9/13/2023,0.36484,0.302797258,arkansascornsoy_2023
7/14/2023,7/14/2023,0.37738,0.302747875,goodwater_2023
6/8/2023,6/8/2023,0.34833,0.30266276,arscolesnorth_2023
9/7/2021,9/7/2021,0.41311,0.3025859,mandani2_2021
5/7/2021,5/7/2021,0.3629,0.30236426,arsope3ltar_2021
6/21/2022,6/21/2022,0.41958,0.302261293,goodwater_2022
6/5/2023,6/5/2023,0.34145,0.302170455,arsope3ltar_2023
6/5/2023,6/5/2023,0.35925,0.302101731,arsltarmdcr_2023
4/20/2023,4/20/2023,0.41454,0.302033752,ecb4_2023
9/15/2021,9/15/2021,0.34653,0.301914275,arsbrooks10_2021
5/7/2023,5/7/2023,0.42913,0.301726311,ecb4_2023
9/13/2021,9/13/2021,0.31636,0.30171594,arsmorris3_2021
6/24/2022,6/24/2022,0.32747,0.301326126,arsltarmdcr_2022
6/20/2021,6/20/2021,0.39402,0.301148117,arsmorris3_2021
8/31/2022,8/31/2022,0.34988,0.301125348,NEON.D06.KONA.DP1.00033_2022
9/12/2023,9/12/2023,0.39639,0.301084876,ecb4_2023
7/1/2023,7/1/2023,0.35305,0.300974846,arsope3ltar_2023
7/5/2023,7/5/2023,0.42945,0.300841153,ecb1_2023
10/3/2023,10/3/2023,0.35773,0.300782114,mandani2_2023
7/4/2021,7/4/2021,0.39236,0.300752163,goodwaterbau_2021
9/28/2023,9/28/2023,0.32163,0.300733358,ecb1_2023
10/29/2023,10/29/2023,0.32701,0.300728917,arsope3ltar_2023
9/12/2023,9/12/2023,0.32112,0.300704092,arsmorris3_2023
6/11/2021,6/11/2021,0.42555,0.300661117,mead1_2021
9/9/2021,9/9/2021,0.31032,0.300326288,bouldincorn_2021
9/24/2023,9/24/2023,0.32057,0.300179571,arscolesnorth_2023
9/17/2023,9/17/2023,0.3232,0.299719483,bouldincorn_2023
6/8/2022,6/8/2022,0.34385,0.299704373,ecb1_2022
11/23/2023,11/23/2023,0.37618,0.299698502,ecb4_2023
6/6/2023,6/6/2023,0.36747,0.299575627,mead2_2023
6/29/2022,6/29/2022,0.38489,0.299545735,arsmorris3_2022
5/12/2022,5/12/2022,0.36724,0.299540311,goodwaterbau_2022
6/11/2022,6/11/2022,0.38658,0.29948622,NEON.D06.KONA.DP1.00033_2022
7/19/2021,7/19/2021,0.43665,0.299475044,mandani2_2021
4/19/2023,4/19/2023,0.41334,0.299442619,ecb4_2023
10/4/2022,10/4/2022,0.34109,0.299441755,mead1_2022
10/13/2021,10/13/2021,0.34617,0.299395621,arsope3ltar_2021
6/27/2023,6/27/2023,0.41473,0.299338192,mandani2_2023
9/18/2022,9/18/2022,0.36755,0.299274981,mead3_2022
7/1/2023,7/1/2023,0.38045,0.299252689,NEON.D06.KONA.DP1.00033_2023
9/14/2023,9/14/2023,0.36459,0.299241453,arkansascornsoy_2023
6/6/2023,6/6/2023,0.33856,0.299232244,arsope3ltar_2023
9/15/2023,9/15/2023,0.34011,0.298980832,goodwaterbau_2023
4/10/2023,4/10/2023,0.31847,0.298979253,arsmorris3_2023
11/8/2023,11/8/2023,0.33738,0.298948944,arsope3ltar_2023
6/17/2022,6/17/2022,0.35947,0.298748404,ecb2_2022
5/8/2023,5/8/2023,0.44579,0.298718482,ecb4_2023
9/20/2021,9/20/2021,0.31229,0.298672915,arsltarmdcr_2021
7/2/2022,7/2/2022,0.39601,0.298484981,mead3_2022
6/24/2022,6/24/2022,0.40434,0.298456192,mead1_2022
9/22/2023,9/22/2023,0.34175,0.298441738,mead2_2023
6/30/2023,6/30/2023,0.35138,0.298324823,arsope3ltar_2023
8/21/2022,8/21/2022,0.35364,0.298175246,arkansascornsoy_2022
6/7/2022,6/7/2022,0.34769,0.298167199,goodwater_2022
10/20/2023,10/20/2023,0.32879,0.298160553,arsltarucbec1_2023
5/25/2022,5/25/2022,0.36602,0.298038304,arsope3ltar_2022
9/21/2021,9/21/2021,0.35408,0.298021585,mead1_2021
6/4/2022,6/4/2022,0.36239,0.297945052,ecb4_2022
6/4/2023,6/4/2023,0.35828,0.297887832,arsltarmdcr_2023
6/28/2022,6/28/2022,0.36661,0.297826588,goodwaterbau_2022
7/5/2023,7/5/2023,0.41717,0.297816008,arsmorris3_2023
6/10/2023,6/10/2023,0.4349,0.297633559,arkansascornsoy_2023
6/10/2021,6/10/2021,0.39295,0.296889812,arsbrooks10_2021
7/10/2022,7/10/2022,0.34268,0.296863765,arscolesnorth_2022
10/8/2022,10/8/2022,0.32321,0.296842843,ecb4_2022
4/6/2023,4/6/2023,0.32916,0.296813786,arsmorris1_2023
7/21/2022,7/21/2022,0.34748,0.296586871,arsmorris1_2022
9/8/2021,9/8/2021,0.41095,0.296558112,mandani2_2021
10/3/2022,10/3/2022,0.33301,0.296540648,arsope3ltar_2022
6/5/2023,6/5/2023,0.33746,0.296510428,arsltarucbec1_2023
6/7/2023,6/7/2023,0.33895,0.296425521,arsope3ltar_2023
10/3/2023,10/3/2023,0.31842,0.296411157,goodwater_2023
10/8/2022,10/8/2022,0.31622,0.296396822,goodwaterbau_2022
10/25/2021,10/25/2021,0.35075,0.296296448,arsltarmdcr_2021
9/23/2023,9/23/2023,0.33905,0.296201408,arsbrooks10_2023
9/17/2023,9/17/2023,0.3084,0.296184003,arsltarmdcr_2023
4/18/2023,4/18/2023,0.41907,0.296065152,ecb4_2023
6/29/2023,6/29/2023,0.34394,0.295876145,arsope3ltar_2023
6/5/2021,6/5/2021,0.39123,0.295844913,bouldincorn_2021
10/2/2022,10/2/2022,0.32308,0.295751929,goodwater_2022
9/15/2023,9/15/2023,0.36103,0.295571953,arkansascornsoy_2023
6/16/2021,6/16/2021,0.353,0.295561254,arsltarucbec1_2021
10/30/2023,10/30/2023,0.32639,0.295554429,arsope3ltar_2023
9/25/2021,9/25/2021,0.31951,0.295548528,arscolesnorth_2021
7/3/2021,7/3/2021,0.35477,0.295546919,arsmorris1_2021
10/5/2022,10/5/2022,0.31727,0.295530707,arsmorris3_2022
5/9/2023,5/9/2023,0.41836,0.295451552,ecb4_2023
10/3/2022,10/3/2022,0.29231,0.295375198,arscolesnorth_2022
6/11/2021,6/11/2021,0.42752,0.295140624,mead3_2021
6/9/2023,6/9/2023,0.40256,0.294935584,mead3_2023
5/26/2023,5/26/2023,0.39251,0.294482768,goodwaterbau_2023
9/23/2021,9/23/2021,0.37006,0.294429481,mead3_2021
11/7/2023,11/7/2023,0.33968,0.294364691,arsope3ltar_2023
11/22/2023,11/22/2023,0.38704,0.294266641,ecb4_2023
6/20/2022,6/20/2022,0.40862,0.29405877,goodwater_2022
6/19/2022,6/19/2022,0.34942,0.294053972,arsope3ltar_2022
6/3/2023,6/3/2023,0.3556,0.294049859,arsltarmdcr_2023
6/23/2022,6/23/2022,0.32833,0.294025838,arsltarmdcr_2022
9/15/2023,9/15/2023,0.36323,0.293947697,NEON.D06.KONA.DP1.00033_2023
10/11/2022,10/11/2022,0.3228,0.293915659,arsmorris1_2022
7/13/2023,7/13/2023,0.37248,0.293771356,goodwater_2023
6/8/2023,6/8/2023,0.33748,0.29373464,arsope3ltar_2023
6/28/2023,6/28/2023,0.34553,0.293520361,arsope3ltar_2023
9/9/2023,9/9/2023,0.37424,0.293312997,mead3_2023
6/23/2021,6/23/2021,0.37859,0.29295668,arsope3ltar_2021
9/1/2022,9/1/2022,0.34719,0.292883277,NEON.D06.KONA.DP1.00033_2022
5/13/2022,5/13/2022,0.36144,0.292813271,goodwaterbau_2022
4/17/2023,4/17/2023,0.42969,0.292788595,ecb4_2023
11/2/2021,11/2/2021,0.36385,0.292774498,arsltarucbec1_2021
8/6/2022,8/6/2022,0.38993,0.292537987,mandani2_2022
10/4/2023,10/4/2023,0.35724,0.292527646,mandani2_2023
6/16/2022,6/16/2022,0.3939,0.29236573,arsltarucbec1_2022
5/26/2022,5/26/2022,0.36812,0.292340934,arsope3ltar_2022
10/3/2022,10/3/2022,0.32534,0.292310417,arsbrooks10_2022
10/6/2022,10/6/2022,0.33206,0.292247415,ecb1_2022
7/7/2023,7/7/2023,0.37502,0.292208195,ecb4_2023
9/16/2023,9/16/2023,0.36084,0.292162091,arkansascornsoy_2023
6/16/2021,6/16/2021,0.35036,0.29215619,arscolesnorth_2021
7/4/2022,7/4/2022,0.37361,0.292132914,arsbrooks10_2022
7/18/2021,7/18/2021,0.43049,0.292085588,mandani2_2021
11/30/2021,11/30/2021,0.33188,0.292017072,arsope3ltar_2021
5/10/2023,5/10/2023,0.41527,0.291980475,ecb4_2023
10/8/2022,10/8/2022,0.29371,0.291910827,arsltarmdcr_2022
9/18/2021,9/18/2021,0.33023,0.291771293,goodwaterbau_2021
4/8/2022,4/8/2022,0.31743,0.291743636,arsmorris3_2022
6/7/2022,6/7/2022,0.34259,0.291669726,ecb1_2022
9/14/2023,9/14/2023,0.34151,0.291587472,arsmorris1_2023
6/5/2022,6/5/2022,0.34736,0.291560352,ecb4_2022
9/20/2023,9/20/2023,0.34984,0.291516453,mead1_2023
6/6/2021,6/6/2021,0.35268,0.291450322,arsltarmdcr_2021
10/31/2023,10/31/2023,0.32618,0.291449755,arsope3ltar_2023
6/2/2023,6/2/2023,0.34554,0.291449606,arsltarmdcr_2023
6/27/2023,6/27/2023,0.3463,0.291369557,arsope3ltar_2023
6/26/2023,6/26/2023,0.4042,0.291329652,mandani2_2023
6/16/2023,6/16/2023,0.36216,0.291264981,arsmorris1_2023
7/3/2021,7/3/2021,0.39021,0.291143537,goodwaterbau_2021
10/3/2022,10/3/2022,0.33534,0.290991813,ecb2_2022
9/10/2021,9/10/2021,0.30904,0.290898234,bouldincorn_2021
11/6/2023,11/6/2023,0.32421,0.290783167,arsope3ltar_2023
5/8/2021,5/8/2021,0.3594,0.290753812,arsope3ltar_2021
9/9/2021,9/9/2021,0.40627,0.290526152,mandani2_2021
6/9/2023,6/9/2023,0.33728,0.290483057,arsope3ltar_2023
6/10/2022,6/10/2022,0.38421,0.290449202,NEON.D06.KONA.DP1.00033_2022
7/4/2023,7/4/2023,0.41789,0.290399969,arsmorris3_2023
6/8/2022,6/8/2022,0.35051,0.290129304,goodwater_2022
6/7/2023,6/7/2023,0.38272,0.290040433,arsbrooks10_2023
9/25/2021,9/25/2021,0.31577,0.289933413,arsmorris1_2021
10/14/2021,10/14/2021,0.33878,0.289878696,arsope3ltar_2021
4/16/2023,4/16/2023,0.43204,0.289767385,ecb4_2023
6/19/2021,6/19/2021,0.38469,0.28960222,arsmorris3_2021
6/26/2023,6/26/2023,0.346,0.289446533,arsope3ltar_2023
9/21/2021,9/21/2021,0.31098,0.289384454,arsltarmdcr_2021
9/14/2022,9/14/2022,0.30098,0.289321095,bouldincorn_2022
7/1/2022,7/1/2022,0.39781,0.289289176,mead3_2022
11/29/2021,11/29/2021,0.33194,0.289152741,arsope3ltar_2021
6/1/2023,6/1/2023,0.34452,0.288941622,arsltarmdcr_2023
4/11/2023,4/11/2023,0.32015,0.288907677,arsmorris3_2023
9/18/2023,9/18/2023,0.32302,0.288870752,bouldincorn_2023
6/4/2023,6/4/2023,0.39961,0.288503259,mead1_2023
9/16/2021,9/16/2021,0.34252,0.288500816,arsbrooks10_2021
11/1/2023,11/1/2023,0.32389,0.288486481,arsope3ltar_2023
6/10/2023,6/10/2023,0.32922,0.288477421,arsope3ltar_2023
7/11/2022,7/11/2022,0.35426,0.288424134,ecb4_2022
6/9/2023,6/9/2023,0.42105,0.288308829,arkansascornsoy_2023
5/11/2023,5/11/2023,0.4126,0.288301826,ecb4_2023
11/21/2023,11/21/2023,0.38778,0.288273782,ecb4_2023
6/12/2022,6/12/2022,0.4243,0.288160026,mandani2_2022
5/22/2022,5/22/2022,0.43972,0.288118482,arkansascornsoy_2022
6/27/2022,6/27/2022,0.3636,0.288025707,goodwaterbau_2022
6/25/2023,6/25/2023,0.34318,0.287773401,arsope3ltar_2023
11/5/2023,11/5/2023,0.32322,0.287729293,arsope3ltar_2023
6/5/2023,6/5/2023,0.36951,0.287682176,mead2_2023
9/17/2023,9/17/2023,0.36058,0.287611425,arkansascornsoy_2023
6/30/2023,6/30/2023,0.3803,0.287519783,NEON.D06.KONA.DP1.00033_2023
10/18/2022,10/18/2022,0.3354,0.287498087,arsltarucbec1_2022
9/22/2021,9/22/2021,0.35066,0.287437141,mead1_2021
6/23/2023,6/23/2023,0.38206,0.287383169,bouldincorn_2023
7/9/2022,7/9/2022,0.33972,0.287234634,arscolesnorth_2022
9/25/2023,9/25/2023,0.31704,0.287231296,arscolesnorth_2023
9/19/2022,9/19/2022,0.3632,0.287122607,mead3_2022
6/16/2022,6/16/2022,0.35912,0.287112385,ecb2_2022
6/22/2022,6/22/2022,0.32091,0.28706646,arsltarmdcr_2022
9/16/2023,9/16/2023,0.34207,0.287040532,goodwaterbau_2023
6/7/2023,6/7/2023,0.34623,0.287021935,arscolesnorth_2023
7/2/2021,7/2/2021,0.35264,0.286885053,arsmorris1_2021
6/15/2021,6/15/2021,0.35672,0.286863148,arsltarucbec1_2021
5/27/2022,5/27/2022,0.37575,0.286732644,arsope3ltar_2022
4/15/2023,4/15/2023,0.40882,0.28671214,ecb4_2023
11/2/2023,11/2/2023,0.32322,0.286634147,arsope3ltar_2023
6/11/2023,6/11/2023,0.32818,0.28659901,arsope3ltar_2023
5/31/2023,5/31/2023,0.33938,0.286497027,arsltarmdcr_2023
11/28/2021,11/28/2021,0.33181,0.286302239,arsope3ltar_2021
11/4/2023,11/4/2023,0.32449,0.286274254,arsope3ltar_2023
6/24/2023,6/24/2023,0.34352,0.286194026,arsope3ltar_2023
10/21/2023,10/21/2023,0.32835,0.286148429,arsltarucbec1_2023
9/23/2023,9/23/2023,0.34393,0.28614217,mead2_2023
6/10/2021,6/10/2021,0.40118,0.286126852,mead1_2021
11/3/2023,11/3/2023,0.32285,0.285902232,arsope3ltar_2023
6/19/2022,6/19/2022,0.40502,0.285845995,goodwater_2022
5/14/2022,5/14/2022,0.35678,0.28579843,goodwaterbau_2022
6/23/2022,6/23/2022,0.40299,0.285696954,mead1_2022
6/6/2022,6/6/2022,0.34149,0.285380512,ecb4_2022
10/5/2022,10/5/2022,0.3389,0.285313576,mead1_2022
7/12/2023,7/12/2023,0.37188,0.285159945,goodwater_2023
9/18/2023,9/18/2023,0.35853,0.285026878,arkansascornsoy_2023
9/14/2021,9/14/2021,0.31311,0.284906268,arsmorris3_2021
9/24/2021,9/24/2021,0.37565,0.284877509,mead3_2021
6/12/2023,6/12/2023,0.33088,0.284864545,arsope3ltar_2023
5/25/2023,5/25/2023,0.39314,0.284674764,goodwaterbau_2023
9/10/2021,9/10/2021,0.40552,0.284672081,mandani2_2021
7/17/2021,7/17/2021,0.42782,0.284653246,mandani2_2021
5/1/2021,5/1/2021,0.32149,0.284632593,arsltarmdcr_2021
7/20/2022,7/20/2022,0.34729,0.284496218,arsmorris1_2022
10/4/2022,10/4/2022,0.33444,0.284475803,arsope3ltar_2022
9/2/2022,9/2/2022,0.3427,0.284471214,NEON.D06.KONA.DP1.00033_2022
5/12/2023,5/12/2023,0.42928,0.284447402,ecb4_2023
9/13/2023,9/13/2023,0.32086,0.28441155,arsmorris3_2023
6/6/2022,6/6/2022,0.34115,0.284348667,ecb1_2022
6/18/2022,6/18/2022,0.34898,0.284191668,arsope3ltar_2022
11/3/2021,11/3/2021,0.35689,0.28417635,arsltarucbec1_2021
5/30/2023,5/30/2023,0.33502,0.284082264,arsltarmdcr_2023
