date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag,evi
10/5/2023,2023,278,19,goodwaterbau_2023_10_05_115305.jpg,155.74892,112.42348,72.45386,0.33005,0.45724,148.92745,10.00284,108.80127,5.28648,71.83046,3.21093,0.33016,0.00093,0.33013,0.33061,0.33139,0.45158,0.01107,0.45085,0.46108,0.46497,45.93934,NA,0,0,0,0,0.33014,0.33006,0.33062,0.33132,0.45217,0.45352,0.46266,0.46606,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.003042921
10/6/2023,2023,279,19,goodwaterbau_2023_10_06_115305.jpg,139.13793,103.07235,71.12109,0.32896,0.44406,144.48974,6.40691,105.57382,4.16662,70.08206,4.64654,0.32977,0.001,0.3297,0.33026,0.33098,0.45137,0.01116,0.44784,0.46101,0.46584,45.55706,NA,0,0,0,0,0.3301,0.33005,0.33061,0.33129,0.45194,0.45288,0.46236,0.46583,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.005997571
10/7/2023,2023,280,19,goodwaterbau_2023_10_07_115305.jpg,157.68159,113.20546,72.20434,0.32996,0.45959,150.86007,10.81795,109.73581,6.11852,71.99747,5.03458,0.32995,0.00115,0.32996,0.33058,0.33111,0.45333,0.01423,0.4572,0.46444,0.46688,45.17568,NA,0,0,0,0,0.33007,0.33005,0.33061,0.33129,0.4518,0.45254,0.46215,0.46572,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.008288741
10/8/2023,2023,281,19,goodwaterbau_2023_10_08_115305.jpg,150.19668,108.03434,68.80798,0.33034,0.45926,151.95124,9.89817,110.08355,5.88109,71.48842,4.12332,0.33007,0.00092,0.33005,0.33037,0.33071,0.4554,0.01044,0.4554,0.46361,0.46519,44.79533,NA,0,0,0,0,0.33006,0.33003,0.33058,0.33133,0.45195,0.45285,0.46228,0.46596,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.009921601
10/9/2023,2023,282,19,goodwaterbau_2023_10_09_115305.jpg,153.32471,110.5326,71.15588,0.32994,0.45767,149.04586,12.10882,108.37822,6.97755,71.31793,5.37728,0.32969,0.00129,0.32982,0.33034,0.3306,0.45306,0.01447,0.45541,0.46366,0.46764,44.41611,NA,0,0,0,0,0.33006,0.33,0.33055,0.33141,0.45234,0.45369,0.46275,0.46654,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.010860533
10/10/2023,2023,283,19,goodwaterbau_2023_10_10_115306.jpg,162.74954,117.51252,76.06744,0.32979,0.45674,149.04527,11.48406,108.51722,6.55872,71.63167,5.96668,0.32965,0.00148,0.32955,0.33038,0.33071,0.45253,0.01616,0.45453,0.46424,0.46782,44.03819,NA,0,0,0,0,0.33009,0.32998,0.33054,0.33152,0.45267,0.45456,0.46322,0.46717,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.011130679
10/11/2023,2023,284,19,goodwaterbau_2023_10_11_115305.jpg,169.22317,122.13804,78.38342,0.33033,0.45768,155.052,14.53081,114.60415,6.986,76.59067,8.46865,0.33102,0.00261,0.33031,0.33078,0.33448,0.44745,0.02716,0.45232,0.46301,0.46921,43.66155,NA,0,0,0,0,0.33013,0.33,0.33057,0.33166,0.45268,0.45495,0.46333,0.46756,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.010833957
10/12/2023,2023,285,19,goodwaterbau_2023_10_12_115306.jpg,160.8582,116.61163,75.12997,0.33072,0.45621,155.05396,11.86643,113.75295,6.9776,75.15857,7.06221,0.3307,0.00162,0.33041,0.33096,0.33121,0.45067,0.01825,0.45321,0.46113,0.46554,43.28647,NA,0,0,0,0,0.33022,0.33007,0.33067,0.33187,0.45223,0.45462,0.46292,0.46775,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.0101314
10/13/2023,2023,286,19,goodwaterbau_2023_10_13_115305.jpg,144.35543,106.75108,71.36717,0.33104,0.44765,141.19851,7.7541,103.93595,5.15589,69.52415,4.11915,0.33027,0.00195,0.33077,0.33132,0.33197,0.44869,0.0112,0.45028,0.45591,0.46124,42.91293,NA,0,0,0,0,0.33034,0.33018,0.33081,0.33215,0.4515,0.45386,0.46216,0.46789,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.009153705
10/14/2023,2023,287,19,goodwaterbau_2023_10_14_115305.jpg,139.05333,98.23197,60.85818,0.32948,0.4664,135.78312,3.62236,96.10045,2.15617,60.4551,1.61189,0.32873,0.00083,0.32875,0.32917,0.32961,0.46444,0.00481,0.46382,0.46653,0.47023,42.54114,NA,0,0,0,0,0.33047,0.33031,0.33096,0.33241,0.45067,0.453,0.46124,0.46782,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.007991969
10/15/2023,2023,288,20,goodwaterbau_2023_10_15_115305.jpg,131.74175,96.84316,65.14687,0.3297,0.44851,134.04104,9.16202,98.60192,4.4324,64.83951,4.64206,0.33147,0.00164,0.33108,0.33179,0.33434,0.45033,0.017,0.45282,0.46136,0.46985,42.17119,NA,0,0,0,0,0.33058,0.33041,0.33108,0.33255,0.44993,0.45238,0.46033,0.46738,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.006684068
10/16/2023,2023,289,19,goodwaterbau_2023_10_16_115305.jpg,176.30574,129.51879,85.83351,0.33069,0.45015,152.13635,12.45224,113.68406,9.22423,77.16678,14.10533,0.33136,0.00332,0.33069,0.33206,0.33503,0.44474,0.03354,0.45015,0.46933,0.47654,41.8032,NA,0,0,0,0,0.33064,0.33044,0.33113,0.3325,0.4493,0.45216,0.45947,0.46648,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.005310884
10/17/2023,2023,290,19,goodwaterbau_2023_10_17_115305.jpg,166.24354,122.01937,80.98637,0.33045,0.45022,162.97823,15.64716,120.92906,8.09779,81.79605,7.32611,0.33072,0.00238,0.33049,0.33107,0.33196,0.44516,0.02182,0.45022,0.45438,0.46174,41.43729,NA,0,0,0,0,0.33068,0.33043,0.33112,0.33231,0.44869,0.45215,0.4586,0.46525,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.006201961
10/18/2023,2023,291,19,goodwaterbau_2023_10_18_115305.jpg,164.43392,124.01136,85.10562,0.33198,0.44019,162.64783,9.7625,120.38868,5.77227,80.94392,4.98769,0.33077,0.00089,0.33078,0.33125,0.33191,0.44674,0.01184,0.44775,0.45198,0.45762,41.07358,NA,0,0,0,0,0.33072,0.33044,0.33113,0.33212,0.44809,0.45209,0.4577,0.46391,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.007853922
10/19/2023,2023,292,19,goodwaterbau_2023_10_19_115305.jpg,156.88914,115.12446,76.05042,0.33076,0.45075,159.12753,9.60153,116.89801,4.42216,77.89704,4.39139,0.33031,0.00182,0.33073,0.33098,0.3315,0.44938,0.01459,0.44692,0.45176,0.46671,40.71219,NA,0,0,0,0,0.3308,0.3305,0.3312,0.33205,0.44749,0.45175,0.45679,0.46265,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.009332293
10/20/2023,2023,293,19,goodwaterbau_2023_10_20_115305.jpg,168.07112,122.65703,80.27271,0.33061,0.45302,160.1215,18.83564,119.25885,9.41714,80.69246,9.14919,0.33128,0.00314,0.33061,0.33182,0.33211,0.44394,0.02811,0.45302,0.45618,0.45949,40.35324,NA,0,0,0,0,0.33093,0.33064,0.33135,0.33209,0.44711,0.45118,0.45594,0.46146,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.010637073
10/21/2023,2023,294,19,goodwaterbau_2023_10_21_115306.jpg,170.12107,124.31288,81.40148,0.33076,0.45265,159.85105,18.63718,119.5492,9.83425,81.07255,8.77828,0.3317,0.00281,0.33086,0.33169,0.33203,0.44275,0.02611,0.45265,0.45481,0.45553,39.99686,NA,0,0,0,0,0.33108,0.33083,0.33155,0.33216,0.44689,0.4505,0.45506,0.46016,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.011768263
10/22/2023,2023,295,17,goodwaterbau_2023_10_22_115305.jpg,171.47479,125.46805,82.20663,0.33092,0.45226,167.46585,11.67368,123.92702,6.67035,82.72801,4.16588,0.33127,0.00066,0.33103,0.3316,0.33221,0.44732,0.01063,0.45226,0.45436,0.45516,39.64316,NA,0,0,0,0,0.3313,0.33108,0.33182,0.33234,0.44641,0.44952,0.45392,0.45863,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.012725863
10/23/2023,2023,296,17,goodwaterbau_2023_10_23_115305.jpg,171.24181,124.31,80.39626,0.33066,0.45549,169.44396,12.68149,123.5571,7.8333,80.69162,4.36279,0.33066,0.00063,0.33066,0.33085,0.33116,0.45313,0.00799,0.45549,0.45791,0.46107,39.29226,NA,0,0,0,0,0.33162,0.33143,0.33218,0.33267,0.44527,0.44804,0.4523,0.45677,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.013509872
10/24/2023,2023,297,17,goodwaterbau_2023_10_24_115305.jpg,168.25346,120.51201,76.80427,0.32966,0.46025,161.75099,8.41364,119.0369,5.03364,79.17275,2.82147,0.33069,0.00086,0.33032,0.33141,0.33217,0.44921,0.00704,0.44873,0.45435,0.4587,38.94427,NA,0,0,0,0,0.33216,0.33197,0.33277,0.33334,0.44287,0.4454,0.44968,0.4542,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.014120291
10/25/2023,2023,298,17,goodwaterbau_2023_10_25_115305.jpg,162.3008,116.0914,72.49577,0.33085,0.46254,151.17507,6.39122,112.2575,4.48759,75.30397,5.23978,0.33136,0.00159,0.33123,0.33253,0.3331,0.4464,0.01336,0.44316,0.45626,0.46181,38.59931,NA,0,0,0,0,0.33287,0.33268,0.33355,0.33429,0.43956,0.44181,0.44629,0.45108,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.01455712
10/26/2023,2023,299,17,goodwaterbau_2023_10_26_115305.jpg,149.99939,113.09478,75.81801,0.3337,0.44259,146.98953,6.40278,111.76353,3.59305,76.42878,4.90461,0.33342,0.00127,0.33388,0.33429,0.33491,0.43854,0.01418,0.44203,0.44693,0.45143,38.25749,NA,0,0,0,0,0.33355,0.33337,0.33429,0.3352,0.43635,0.4384,0.44306,0.44812,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.014820358
10/27/2023,2023,300,17,goodwaterbau_2023_10_27_115305.jpg,140.08062,109.28319,76.73941,0.33512,0.42956,140.75627,7.94849,111.01675,3.51387,78.55519,6.56486,0.3361,0.00188,0.33613,0.33722,0.33801,0.42613,0.01896,0.42956,0.43185,0.44529,37.9189,NA,0,0,0,0,0.334,0.33383,0.33477,0.33575,0.43427,0.43628,0.44091,0.44603,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.014910006
10/28/2023,2023,301,17,goodwaterbau_2023_10_28_115305.jpg,138.87381,110.70858,79.58125,0.33633,0.4219,137.48327,11.80258,110.47863,6.02129,79.98702,3.22945,0.33699,0.00225,0.33626,0.33736,0.34047,0.41862,0.01232,0.41889,0.42235,0.42753,37.58366,NA,0,0,0,0,0.33421,0.33406,0.33495,0.33586,0.43333,0.43569,0.43985,0.44464,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.014826064
10/29/2023,2023,302,17,goodwaterbau_2023_10_29_115305.jpg,127.57459,100.46305,71.28714,0.33563,0.42621,126.89325,2.41377,100.62378,1.70528,72.3446,1.74008,0.33556,0.00065,0.33528,0.33587,0.33634,0.42318,0.00444,0.42337,0.42621,0.42917,37.25185,NA,0,0,0,0,0.33432,0.33418,0.33498,0.33576,0.43288,0.43587,0.43927,0.44348,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.014568531
10/30/2023,2023,303,17,goodwaterbau_2023_10_30_115305.jpg,148.66646,115.12312,80.49978,0.33438,0.43181,155.44779,13.63179,117.85105,6.87389,80.44841,3.24425,0.3332,0.00129,0.33262,0.33435,0.33473,0.43878,0.01438,0.44829,0.45112,0.45365,36.9236,NA,0,0,0,0,0.33433,0.3342,0.33491,0.33554,0.43285,0.4365,0.43916,0.44279,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.014137409
10/31/2023,2023,304,17,goodwaterbau_2023_10_31_115305.jpg,160.56706,120.53302,80.46892,0.33336,0.44408,160.31219,12.53574,121.56216,6.67974,83.18954,3.2458,0.33302,0.00116,0.33325,0.33338,0.33367,0.43859,0.01322,0.44408,0.446,0.44717,36.59899,NA,0,0,0,0,0.33426,0.33415,0.33478,0.33533,0.43321,0.43721,0.4395,0.4428,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.013532695
11/1/2023,2023,305,17,goodwaterbau_2023_11_01_115306.jpg,161.3116,121.54822,81.61176,0.33349,0.44259,155.29046,14.44286,118.12458,8.22706,80.97142,4.12233,0.33338,0.0013,0.33343,0.33389,0.33396,0.43753,0.01342,0.44259,0.44433,0.44483,36.27813,NA,0,0,0,0,0.33402,0.33393,0.33448,0.33502,0.43449,0.43839,0.44093,0.44427,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.012754392
11/2/2023,2023,306,17,goodwaterbau_2023_11_02_115306.jpg,149.70664,111.64859,73.53077,0.33339,0.44704,154.18851,15.7663,116.31852,8.89953,78.6529,4.29274,0.33321,0.00115,0.33308,0.33347,0.33391,0.4408,0.01435,0.44704,0.44833,0.44972,35.96117,NA,0,0,0,0,0.33359,0.33354,0.33401,0.33456,0.4367,0.44025,0.44341,0.44701,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.011802498
11/3/2023,2023,307,17,goodwaterbau_2023_11_03_115305.jpg,151.20513,111.44359,71.81702,0.3332,0.45208,153.47005,7.77702,115.56388,4.03754,77.50968,2.90144,0.33349,0.00081,0.33369,0.33389,0.33397,0.44269,0.0092,0.44089,0.44527,0.45074,35.64821,NA,0,0,0,0,0.33315,0.33313,0.33354,0.3341,0.43897,0.44215,0.44601,0.4499,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.010677014
11/4/2023,2023,308,17,goodwaterbau_2023_11_04_115305.jpg,169.80057,124.94759,81.62672,0.33198,0.45115,146.21719,7.3632,112.34755,3.81375,78.81397,3.32139,0.33301,0.00039,0.33308,0.33315,0.33338,0.43324,0.01034,0.43501,0.43937,0.44571,35.33933,NA,0,0,0,0,0.33286,0.33287,0.33324,0.33382,0.44047,0.44348,0.44779,0.45181,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.00937794
11/5/2023,2023,309,17,goodwaterbau_2023_11_05_115306.jpg,157.55157,116.67525,76.60261,0.33257,0.44908,158.69865,14.42858,118.38928,9.04329,79.14757,5.04126,0.33237,0.00135,0.33232,0.33285,0.33392,0.44507,0.0095,0.44865,0.45048,0.45215,35.03466,NA,0,0,0,0,0.33276,0.33277,0.33317,0.33381,0.4409,0.44402,0.44854,0.4526,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.007905275
11/6/2023,2023,310,17,goodwaterbau_2023_11_06_115305.jpg,140.11851,108.04395,76.16778,0.33313,0.43202,148.62861,12.34697,113.18264,5.60674,78.31713,2.64677,0.33281,0.00136,0.33291,0.33325,0.33363,0.43633,0.01525,0.4345,0.44559,0.45874,34.73435,NA,0,0,0,0,0.33274,0.33274,0.33321,0.33394,0.44082,0.44418,0.44887,0.45297,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,-0.00625902
11/7/2023,2023,311,17,goodwaterbau_2023_11_07_115305.jpg,151.04665,111.63111,72.4548,0.3331,0.45071,151.7783,15.10448,114.26583,7.85666,76.97903,4.67466,0.3332,0.00205,0.33306,0.33343,0.33604,0.44172,0.01691,0.44663,0.45215,0.45448,34.43846,NA,0,0,0,0,0.33275,0.33273,0.33327,0.33409,0.44066,0.44428,0.44903,0.45309,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.004439174
11/8/2023,2023,312,17,goodwaterbau_2023_11_08_115306.jpg,145.57295,113.88807,82.02227,0.33351,0.4263,158.45573,14.80533,118.95094,7.08697,80.21605,3.33531,0.33268,0.00148,0.3323,0.33384,0.33483,0.44227,0.0165,0.45208,0.45367,0.45529,34.14712,NA,0,0,0,0,0.33272,0.33269,0.33328,0.33413,0.44084,0.44464,0.44928,0.45316,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,-0.002445739
11/9/2023,2023,313,17,goodwaterbau_2023_11_09_115305.jpg,148.01884,108.9269,70.97196,0.33218,0.45139,148.5159,6.60999,112.46562,3.51222,77.17995,3.41989,0.33259,0.00056,0.3326,0.33299,0.3333,0.43909,0.01004,0.43961,0.44838,0.44881,33.86047,NA,0,0,0,0,0.33265,0.33263,0.33322,0.33402,0.44158,0.44557,0.44968,0.45303,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,-0.000278713
11/10/2023,2023,314,17,goodwaterbau_2023_11_10_115305.jpg,152.09836,113.00396,74.40534,0.33285,0.448,152.32976,16.74643,114.25205,9.20214,76.98137,4.36159,0.33264,0.00169,0.33278,0.33312,0.33344,0.44239,0.01678,0.44772,0.44927,0.45148,33.5786,NA,0,0,0,0,0.33259,0.33258,0.33315,0.33383,0.44261,0.44683,0.45003,0.4526,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.002061904
11/11/2023,2023,315,17,goodwaterbau_2023_11_11_115305.jpg,153.21291,113.8189,74.77588,0.33299,0.44824,156.06845,11.66946,116.93171,6.09085,78.86497,3.83789,0.33236,0.0015,0.33258,0.33324,0.33359,0.44313,0.01322,0.44819,0.44943,0.45334,33.30162,NA,0,0,0,0,0.33253,0.33254,0.33308,0.33364,0.44359,0.44793,0.45025,0.45203,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.00457611
11/12/2023,2023,316,17,goodwaterbau_2023_11_12_115305.jpg,152.95286,113.85279,75.02751,0.33307,0.44745,151.76279,16.26546,114.11667,8.99874,76.99744,4.12102,0.33291,0.00159,0.33274,0.3334,0.33364,0.44167,0.0158,0.44745,0.44869,0.44973,33.02964,NA,0,0,0,0,0.3325,0.33252,0.33302,0.3335,0.44418,0.44839,0.45025,0.45154,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.007263907
11/13/2023,2023,317,16,goodwaterbau_2023_11_13_115306.jpg,155.43355,115.26436,75.98234,0.33248,0.44835,154.48151,14.18584,114.86619,9.29002,76.46072,5.13908,0.33221,0.00101,0.33249,0.33265,0.33324,0.44637,0.00576,0.44849,0.4491,0.45108,32.76277,NA,0,0,0,0,0.33248,0.3325,0.33296,0.3334,0.4443,0.44796,0.44997,0.45113,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.010125295
11/14/2023,2023,318,15,goodwaterbau_2023_11_14_115305.jpg,156.06169,115.58009,76.05095,0.33242,0.44885,154.16303,14.09754,114.72655,9.3784,76.38677,5.2418,0.33231,0.00063,0.33231,0.33269,0.3332,0.44617,0.00441,0.44851,0.44973,0.4505,32.50113,NA,0,0,0,0,0.33247,0.3325,0.33289,0.33331,0.44415,0.44691,0.44947,0.4507,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.013160272
11/15/2023,2023,319,15,goodwaterbau_2023_11_15_115306.jpg,156.16716,115.27969,75.29357,0.33247,0.45039,154.95623,14.37372,114.98645,9.67944,76.02572,5.50149,0.33239,0.00054,0.33225,0.33267,0.33312,0.4476,0.00404,0.44938,0.45069,0.45122,32.24482,NA,0,0,0,0,0.33247,0.33252,0.33285,0.33328,0.44376,0.44557,0.44885,0.45027,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.01636884
11/16/2023,2023,320,15,goodwaterbau_2023_11_16_115305.jpg,148.37258,112.45376,76.26402,0.3336,0.44016,153.5322,10.03132,115.75388,5.51732,78.81632,2.94594,0.33254,0.00057,0.33249,0.33286,0.33335,0.44074,0.01,0.44267,0.45047,0.45183,31.99393,NA,0,0,0,0,0.33252,0.33257,0.33288,0.33331,0.4432,0.44424,0.44824,0.44986,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.019750998
11/17/2023,2023,321,15,goodwaterbau_2023_11_17_115305.jpg,155.91422,115.95266,76.40337,0.33294,0.44768,155.02895,11.52202,115.96591,7.80866,77.48969,4.35663,0.33278,0.00047,0.33287,0.33301,0.33331,0.44467,0.00386,0.44597,0.44757,0.44796,31.74859,NA,0,0,0,0,0.33263,0.3327,0.33303,0.33347,0.44237,0.44269,0.4475,0.44931,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.023306747
11/18/2023,2023,322,15,goodwaterbau_2023_11_18_115305.jpg,155.86972,115.96348,76.28065,0.33312,0.44776,152.66967,13.64788,113.86218,9.18548,75.66469,5.30769,0.33278,0.00079,0.33297,0.33319,0.33363,0.44587,0.00406,0.44694,0.44798,0.44882,31.50889,NA,0,0,0,0,0.33281,0.33289,0.33327,0.33371,0.44126,0.44078,0.44654,0.44861,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.027036086
11/19/2023,2023,323,15,goodwaterbau_2023_11_19_115306.jpg,141.36955,108.53738,76.19934,0.33283,0.43351,151.12052,11.54355,114.37226,5.72348,78.60555,2.28339,0.33241,0.00063,0.33265,0.33277,0.33281,0.43866,0.01199,0.43505,0.44821,0.45299,31.27495,NA,0,0,0,0,0.33298,0.33308,0.33351,0.33395,0.44001,0.43891,0.44559,0.44798,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.030939015
11/20/2023,2023,324,15,goodwaterbau_2023_11_20_115305.jpg,141.20284,107.57323,74.58733,0.33267,0.43667,134.42306,3.01826,104.15816,1.358,74.54872,1.3978,0.33264,0.00069,0.33266,0.33295,0.3337,0.42925,0.00539,0.42916,0.4333,0.43564,31.04683,NA,0,0,0,0,0.33309,0.33322,0.33368,0.3341,0.4388,0.43751,0.44488,0.4476,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.035015535
11/21/2023,2023,325,6,goodwaterbau_2023_11_21_125306.jpg,172.74952,126.41166,81.63841,0.33196,0.45365,144.71998,19.03513,112.50276,9.8152,79.61901,5.5474,0.33419,0.00247,0.33429,0.336,0.33709,0.42836,0.01948,0.42113,0.44651,0.45461,29.25058,NA,0,0,0,0,0.33314,0.33331,0.3338,0.33419,0.43742,0.43671,0.44466,0.4477,0.00191,0.00199,0.00215,0.00247,0.01026,0.01059,0.01072,0.01099,NA,0.039265644
11/22/2023,2023,326,15,goodwaterbau_2023_11_22_115305.jpg,152.10882,114.0049,75.39772,0.33382,0.4454,154.75383,12.24193,116.21562,8.28154,77.81282,5.02664,0.33323,0.00104,0.33355,0.33397,0.33402,0.4435,0.00581,0.44425,0.44616,0.44853,30.60851,NA,0,0,0,0,0.33318,0.3334,0.33392,0.33426,0.43592,0.43621,0.44469,0.44807,0.00192,0.002,0.00216,0.00247,0.0103,0.01063,0.01076,0.01103,NA,0.043689345
11/23/2023,2023,327,15,goodwaterbau_2023_11_23_115305.jpg,151.1978,113.26575,74.78194,0.33388,0.44569,154.37714,13.35581,115.81016,9.29655,77.27902,5.63751,0.33332,0.00071,0.3335,0.33388,0.3341,0.44411,0.00348,0.44568,0.4461,0.4466,30.39848,NA,0,0,0,0,0.33318,0.33344,0.33398,0.33429,0.43479,0.43582,0.44449,0.44825,0.00199,0.00207,0.00224,0.00257,0.01068,0.01103,0.01117,0.01144,NA,0.048286635
11/24/2023,2023,328,15,goodwaterbau_2023_11_24_115305.jpg,161.58261,122.03098,82.49869,0.33332,0.44135,151.03912,8.5864,114.86672,5.44151,78.59539,3.38165,0.33344,0.00038,0.33354,0.33364,0.33367,0.43827,0.00709,0.44014,0.44206,0.44405,30.19464,NA,0,0,0,0,0.33311,0.3334,0.33393,0.33419,0.43443,0.43636,0.44439,0.44853,0.00195,0.00203,0.00219,0.00252,0.01048,0.01082,0.01096,0.01123,NA,0.053057516
11/25/2023,2023,329,15,goodwaterbau_2023_11_25_115306.jpg,152.38654,114.03984,75.46122,0.33356,0.44572,155.80604,11.2639,116.52611,7.89523,77.80276,4.91699,0.33282,0.00086,0.33309,0.33353,0.33361,0.44488,0.00296,0.44549,0.44609,0.44646,29.9971,NA,0,0,0,0,0.33302,0.33334,0.33384,0.33406,0.43417,0.43691,0.44416,0.44871,0.00199,0.00207,0.00224,0.00257,0.01069,0.01104,0.01118,0.01145,NA,0.058001987
11/26/2023,2023,330,15,goodwaterbau_2023_11_26_115305.jpg,148.50712,121.27668,95.27428,0.33221,0.4068,133.89994,19.47949,112.93179,6.43458,92.58555,16.34578,0.33275,0.00189,0.33335,0.3341,0.33432,0.39414,0.04939,0.4068,0.44038,0.45679,29.80583,NA,0,0,0,0,0.3329,0.33325,0.33372,0.33393,0.43352,0.43624,0.44316,0.44832,0.00191,0.00199,0.00214,0.00246,0.01024,0.01057,0.0107,0.01097,NA,0.063120048
11/27/2023,2023,331,15,goodwaterbau_2023_11_27_115305.jpg,152.10629,113.75638,75.67399,0.33307,0.44536,155.84066,10.05965,116.69527,5.55323,78.78462,3.55348,0.3322,0.00137,0.33275,0.33313,0.33343,0.44332,0.00984,0.44654,0.44829,0.45267,29.62101,NA,0,0,0,0,0.33272,0.33309,0.33354,0.33375,0.43278,0.43515,0.44182,0.44775,0.00186,0.00193,0.00209,0.0024,0.00997,0.0103,0.01043,0.01069,NA,0.0684117
11/28/2023,2023,332,15,goodwaterbau_2023_11_28_115305.jpg,152.09833,114.58443,76.91715,0.33348,0.44266,153.46842,11.86134,115.66051,8.29971,78.61188,5.39337,0.33264,0.00108,0.33301,0.33346,0.33364,0.44121,0.00273,0.44266,0.44315,0.4436,29.44268,NA,0,0,0,0,0.33257,0.33297,0.33339,0.33361,0.43197,0.43384,0.44047,0.44711,0.00196,0.00204,0.00221,0.00253,0.01055,0.01089,0.01102,0.0113,NA,0.073876942
